
0.0153	703.46	2.7213	4.7387	0.002174964
0.0146	634.74	2.6753	4.6822	0.002300154
0.0129	615.33	2.6413	4.3535	0.002096436
0.0169	746.08	2.7667	4.8241	0.002265173
0.0108	764.75	2.3626	3.3326	0.001412226
0.0132	707.75	2.6436	4.3222	0.001865065
0.0134	677.14	2.658	4.434	0.001978911
0.0108	768.52	2.3574	3.3086	0.001405298
0.0102	634.05	2.4783	3.6661	0.001608706
0.0166	602.24	2.5967	4.8398	0.002756376
0.0147	759.69	2.7142	4.4241	0.001935
0.0152	616.64	2.6578	4.7361	0.002464971
0.0164	733.15	2.7531	4.8062	0.002236923
0.0113	796.46	2.3746	3.2562	0.001418778
0.0118	658.25	2.5794	4.092	0.001792632
0.012	602.4	2.6102	4.1348	0.001992032
0.0111	604.53	2.5663	3.9201	0.001836137
0.0106	666.08	2.4771	3.7314	0.0015914
0.0148	670.05	2.6963	4.703	0.00220879
0.0106	684.24	2.4575	3.6865	0.001549164
0.0147	645.77	2.6823	4.6949	0.002276352
0.0139	615.6	2.6599	4.5368	0.00225796
0.0113	606.97	2.5756	3.9709	0.001861707
0.0128	734.3	2.5978	4.0984	0.001743157
0.0139	687.01	2.6763	4.5103	0.00202326
0.0164	657.14	2.6805	4.9154	0.002495663
0.0166	672.71	2.694	4.9407	0.002467631
0.0114	720.6	2.494	3.7919	0.001582015
0.0111	608.15	2.5637	3.9203	0.001825208
0.0179	732.76	2.7451	4.9643	0.002442819
0.0149	603.19	2.6498	4.6647	0.0024702
0.0173	627.1	2.6058	4.9491	0.002758731
0.0135	628.22	2.6579	4.4802	0.002148929
0.0161	622.56	2.6444	4.8498	0.002586096
0.0152	629.98	2.6696	4.7627	0.002412775
0.0112	774.2	2.3941	3.3894	0.001446655
0.017	624.22	2.6158	4.9227	0.002723399
0.0109	662.6	2.5064	3.8267	0.001645035
0.0103	680.5	2.4283	3.5912	0.001513593
0.0158	636.21	2.6676	4.8401	0.002483457
0.0161	724.77	2.7442	4.7921	0.002221394
0.0169	775.39	2.7892	4.6954	0.002179548
0.0164	763.57	2.7738	4.6924	0.002147806
0.0112	748.79	2.435	3.5704	0.001495746
0.0175	775.09	2.795	4.7678	0.002257802
0.0153	626.57	2.6662	4.7618	0.002441866
0.0137	745.08	2.656	4.267	0.001838729
0.0138	664.77	2.674	4.5415	0.002075906
0.0173	687.05	2.6959	4.9981	0.002518012
0.0158	632.07	2.6643	4.8276	0.002499723
0.0122	661.34	2.5983	4.1711	0.001844739
0.0147	742.64	2.7137	4.5029	0.001979425
0.0125	772.56	2.5415	3.8048	0.001617997
0.0179	772.97	2.7929	4.8236	0.002315743
0.0115	625.01	2.5788	4.0352	0.001839971
0.0166	627.14	2.6355	4.9	0.002646937
0.0139	614.12	2.6594	4.5379	0.002263401
0.0144	773.85	2.6943	4.2789	0.001860826
0.0149	751.77	2.7223	4.4971	0.001981989
0.0114	619.58	2.5745	4.0024	0.001839956
0.016	700.91	2.7264	4.8413	0.002282747
0.0127	692.81	2.6197	4.2499	0.001833114
0.0156	694.54	2.7196	4.7973	0.002246091
0.0175	716.17	2.7294	4.9779	0.002443554
0.0129	667.81	2.6349	4.3314	0.001931687
0.0137	622.04	2.6602	4.5138	0.002202431
0.0123	785.55	2.512	3.6692	0.001565782
0.0177	649.15	2.6211	5.013	0.002726643
0.0179	607.3	2.5304	4.922	0.002947472
0.0145	739.37	2.7052	4.4802	0.001961129
0.0155	763.97	2.7463	4.5375	0.002028875
0.0106	700.7	2.4307	3.6093	0.001512773
0.0156	687.52	2.7146	4.8041	0.002269025
0.0172	674.19	2.6804	4.9963	0.00255121
0.012	607.47	2.6084	4.1372	0.001975406
0.0116	664.15	2.562	4.0295	0.001746593
0.0175	692.74	2.6978	5.0105	0.0025262
0.0164	719.04	2.7421	4.8454	0.002280819
0.0136	700.18	2.6655	4.43	0.001942358
0.0179	666.16	2.644	5.036	0.002687042
0.0175	687.47	2.6901	5.0146	0.002545566
0.0143	756.91	2.6926	4.3536	0.00188926
0.0113	630.25	2.5652	3.989	0.001792939
0.0144	712.65	2.6975	4.5466	0.002020627
0.0168	609.96	2.6004	4.8757	0.002754279
0.0166	751.49	2.7683	4.7647	0.002208945
0.0144	653.35	2.6824	4.6416	0.002204025
0.012	687.65	2.5757	4.0871	0.001745074
0.0152	674.57	2.7036	4.7672	0.002253287
0.0136	674.77	2.6682	4.4898	0.002015502
0.0146	623.05	2.6675	4.6573	0.002343311
0.0168	701.28	2.7232	4.9361	0.002395619
0.0112	716.91	2.4727	3.7305	0.00156226
0.0102	752.8	2.3089	3.216	0.001354942
0.016	740.81	2.7519	4.7203	0.002159798
0.0176	714.49	2.7254	4.9881	0.002463295
0.0114	661.83	2.5452	3.9646	0.001722497
0.0135	611.35	2.654	4.4703	0.002208228
0.0116	762.96	2.4558	3.5926	0.001520394
0.0106	693.15	2.4435	3.6471	0.001529251
0.01	635.51	2.4581	3.5993	0.001573539
0.0146	795.36	2.6997	4.1789	0.001835647
0.011	720.76	2.4556	3.6751	0.001526167
0.0113	667.46	2.5389	3.9473	0.001692985
0.0172	716.23	2.7356	4.9435	0.002401463
0.0126	705.09	2.6045	4.1776	0.001787006
0.0134	787.13	2.617	3.9645	0.001702387
0.0119	766.74	2.4886	3.6735	0.001552025
0.0124	710.26	2.5899	4.1184	0.00174584
0.0166	693.57	2.7171	4.927	0.002393414
0.0156	740.52	2.7426	4.6602	0.002106628
0.0163	738.53	2.7564	4.7811	0.002207087
0.0138	654.01	2.6707	4.54	0.002110059
0.0174	779.87	2.7988	4.736	0.002231141
0.0151	763.56	2.7332	4.4821	0.001977579
0.0156	653.06	2.6871	4.8264	0.002388754
0.0162	682.73	2.7105	4.885	0.002372827
0.016	642.72	2.6714	4.8666	0.00248942
0.0117	771.17	2.4641	3.5901	0.001517175
0.0118	723.58	2.5247	3.8834	0.00163078
0.0147	782.37	2.7069	4.2779	0.001878906
0.0129	644.31	2.6409	4.3631	0.002002142
0.0134	698.46	2.6525	4.3765	0.001918506
0.0109	692	2.4737	3.7417	0.001575145
0.0118	774.24	2.4652	3.5828	0.001524075
0.0136	636.91	2.6618	4.5005	0.00213531
0.0129	795.66	2.5631	3.7663	0.001621296
0.0162	662.26	2.6891	4.8998	0.002446169
0.0106	654.32	2.4858	3.7414	0.001620002
0.0165	759.86	2.7729	4.7194	0.002171453
0.017	710.17	2.7305	4.9419	0.002393793
0.0104	689.29	2.4309	3.6063	0.001508799
0.0105	789.56	2.285	3.0534	0.001329855
0.0154	714.61	2.7281	4.7222	0.002155022
0.0177	725.61	2.7377	4.9741	0.002439327
0.0135	730.95	2.6536	4.3039	0.001846912
0.0151	614.95	2.6574	4.722	0.002455484
0.0111	629.78	2.549	3.9209	0.00176252
0.011	751.19	2.4067	3.4858	0.001464343
0.0176	765.87	2.7863	4.8256	0.00229804
0.0113	611.42	2.5713	3.9649	0.001848157
0.0125	649.94	2.6237	4.2773	0.001923254
0.0175	710.99	2.7231	4.9858	0.002461357
0.017	642.9	2.6443	4.956	0.002644268
0.0152	714.58	2.7241	4.6925	0.002127124
0.0126	684.46	2.6161	4.2424	0.001840867
0.0179	775.49	2.7958	4.8079	0.002308218
0.0173	717.46	2.7357	4.9506	0.002411284
0.0178	657.44	2.6315	5.0266	0.002707471
0.0126	761.09	2.5592	3.8982	0.00165552
0.0166	776.57	2.784	4.646	0.002137605
0.0116	794.23	2.412	3.3628	0.001460534
0.0138	677.78	2.6741	4.5173	0.002036059
0.0125	691.09	2.6061	4.1987	0.001808737
0.0143	651.86	2.6809	4.6327	0.002193723
0.0178	604.48	2.5312	4.9095	0.00294468
0.0167	770.25	2.7831	4.6992	0.002168127
0.0115	614.77	2.5817	4.0222	0.001870618
0.011	647.34	2.5282	3.8795	0.001699262
0.0167	608.76	2.6049	4.8624	0.002743281
0.0156	610.85	2.6444	4.7694	0.002553818
0.0176	686.27	2.6859	5.0209	0.002564588
0.0145	690.94	2.6978	4.6235	0.00209859
0.017	667.5	2.6793	4.9732	0.002546816
0.0136	627.51	2.6598	4.4977	0.002167296
0.0126	651.68	2.6259	4.2886	0.001933464
0.0136	779.58	2.6368	4.0613	0.001744529
0.0142	625.06	2.6669	4.595	0.002271782
0.016	735	2.75	4.7525	0.002176871
0.0149	693.67	2.7092	4.6928	0.002147995
0.0142	710.97	2.6907	4.5189	0.001997271
0.013	650.85	2.6454	4.3875	0.001997388
0.018	688.84	2.6775	5.042	0.002613089
0.0142	724.33	2.6899	4.4713	0.001960432
0.0168	705.14	2.7273	4.9302	0.002382506
0.0173	626.76	2.6034	4.9505	0.002760227
0.014	724.96	2.6796	4.4249	0.001931141
0.0166	637.89	2.651	4.9165	0.00260233
0.0149	747.08	2.7213	4.5162	0.001994432
0.0145	633.45	2.674	4.6631	0.002289052
0.0159	703.23	2.7278	4.8245	0.002260996
0.0105	722.67	2.3909	3.4838	0.001452945
0.0128	646.42	2.6345	4.3292	0.001980137
0.012	724.69	2.5391	3.9271	0.00165588
0.0114	608.73	2.5811	4.0025	0.001872751
0.0172	679.27	2.6873	4.9958	0.00253213
0.0138	606.71	2.6547	4.5016	0.002274563
0.0133	783.75	2.6042	3.9424	0.00169697
0.0154	647.21	2.6831	4.8042	0.002379444
0.0137	600.96	2.6517	4.4817	0.002279686
0.0106	603.7	2.5355	3.7826	0.001755839
0.0143	711	2.6961	4.5454	0.002011252
0.011	657.71	2.5207	3.8701	0.00167247
0.0112	673.06	2.5197	3.8842	0.001664042
0.0144	609.01	2.658	4.6182	0.002364493
0.0125	661.94	2.6188	4.2591	0.001888389
0.0141	721.3	2.6872	4.4693	0.001954804
0.0163	730.78	2.7507	4.8041	0.002230493
0.0101	685.16	2.3978	3.5015	0.001474108
0.012	634.31	2.6035	4.1656	0.001891819
0.016	790.21	2.7718	4.4777	0.002024778
0.0162	612.18	2.6277	4.8353	0.002646281
0.0128	785.57	2.5635	3.8147	0.00162939
0.0131	622.37	2.648	4.4046	0.002104857
0.015	673.1	2.701	4.7394	0.002228495
0.0113	734.87	2.4606	3.6711	0.001537687
0.016	764.83	2.7633	4.6172	0.002091968
0.0179	726.5	2.7348	4.9867	0.002463868
0.0113	743.94	2.455	3.638	0.00151894
0.0107	795.71	2.2975	3.0621	0.001344711
0.0134	776.6	2.6191	4.0201	0.00172547
0.0169	780.52	2.7935	4.6749	0.002165223
0.0155	656.57	2.6908	4.8135	0.002360754
0.0175	601.09	2.543	4.8877	0.002911378
0.016	746.79	2.7569	4.7105	0.002142503
0.0125	702.52	2.5973	4.1548	0.001779309
0.0103	750.74	2.3281	3.2714	0.00137198
0.0132	659.27	2.6497	4.4076	0.002002215
0.0168	732.98	2.755	4.8608	0.002292013
0.0115	600.42	2.5896	4.0184	0.001915326
0.012	650.81	2.5928	4.1397	0.001843856
0.012	758	2.5076	3.7552	0.001583113
0.0149	616.94	2.6615	4.6962	0.002415146
0.0132	655.75	2.65	4.411	0.002012962
0.0137	716.23	2.6649	4.3893	0.001912793
0.0107	771.19	2.3344	3.2399	0.001387466
0.0178	644.86	2.6099	5.0104	0.002760289
0.0156	795.55	2.7562	4.3766	0.001960908
0.0132	753.98	2.6199	4.1124	0.00175071
0.0119	781.16	2.4724	3.5774	0.001523375
0.0111	701.03	2.4893	3.7915	0.001583384
0.0144	706.87	2.6975	4.5664	0.00203715
0.013	651.15	2.6434	4.3764	0.001996468
0.0144	637.87	2.6761	4.6537	0.002257513
0.0136	623.25	2.6591	4.4992	0.00218211
0.0127	628.07	2.6351	4.3223	0.002022068
0.0176	646.4	2.6229	5.0021	0.002722772
0.0123	684.28	2.5925	4.1504	0.00179751
0.0146	763.68	2.7079	4.3798	0.001911796
0.0118	604.43	2.6035	4.1028	0.001952253
0.0178	699.59	2.7	5.0225	0.002544347
0.0156	702.55	2.7244	4.7788	0.002220483
0.0179	786.16	2.807	4.7608	0.00227689
0.014	741.74	2.6785	4.3624	0.001887454
0.0104	612.49	2.5162	3.7372	0.001697987
0.0113	636.05	2.5582	3.9729	0.00177659
0.0166	601.79	2.5979	4.8354	0.002758437
0.0116	750.76	2.4794	3.693	0.001545101
0.0142	606.41	2.6566	4.5733	0.00234165
0.0164	600.96	2.6059	4.8166	0.002728967
0.0164	705.78	2.7308	4.8765	0.00232367
0.0164	748.82	2.7637	4.7476	0.002190112
0.0126	665.73	2.6236	4.2805	0.001892659
0.016	627.68	2.6546	4.8446	0.00254907
0.0127	783.75	2.5501	3.7843	0.001620415
0.0166	667.79	2.688	4.9418	0.002485811
0.0169	719.91	2.742	4.9105	0.002347516
0.0127	708.02	2.6077	4.1855	0.001793735
0.012	612.29	2.6089	4.1511	0.001959856
0.0155	737.64	2.7401	4.6628	0.002101296
0.0154	670.53	2.7017	4.7911	0.002296691
0.011	778.74	2.3631	3.2923	0.001412538
0.0129	761.85	2.5935	4.0002	0.001693247
0.0114	659.79	2.5479	3.9724	0.001727822
0.0104	782.63	2.2768	3.0558	0.001328853
0.0117	661.14	2.5661	4.0424	0.001769671
0.0124	691.86	2.5949	4.1557	0.00179227
0.0108	736.51	2.4019	3.4993	0.001466375
0.0118	712.65	2.5327	3.923	0.001655792
0.0127	782.7	2.5574	3.8097	0.001622588
0.0116	738.91	2.4891	3.748	0.00156988
0.0153	666.13	2.6985	4.7916	0.002296849
0.0122	765.13	2.5264	3.7875	0.0015945
0.0167	759.69	2.7757	4.7464	0.002198265
0.0135	771.58	2.6346	4.0907	0.001749657
0.0152	680.04	2.7067	4.7574	0.002235163
0.0107	724.77	2.4142	3.5491	0.00147633
0.0162	694.25	2.7209	4.8743	0.002333453
0.0132	657.11	2.6515	4.4183	0.002008796
0.0168	620.73	2.6165	4.905	0.002706491
0.0144	736.02	2.6992	4.468	0.001956469
0.014	677.22	2.6816	4.5622	0.002067275
0.012	624.85	2.6031	4.1476	0.001920461
0.0168	658.39	2.6727	4.9528	0.002551679
0.0158	625.1	2.6551	4.8242	0.002527596
0.0154	686.17	2.7125	4.7827	0.002244342
0.0178	677.49	2.6643	5.0371	0.002627345
0.0109	695.56	2.4712	3.7346	0.001567083
0.0136	625.62	2.6598	4.501	0.002173844
0.0158	603.79	2.6294	4.7768	0.002616804
0.0159	651.61	2.6825	4.8616	0.00244011
0.0145	744.35	2.7021	4.446	0.001948008
0.0174	698.84	2.7092	4.9956	0.00248984
0.0134	657.02	2.6591	4.4611	0.002039512
0.0175	684	2.6873	5.0112	0.00255848
0.0109	685.94	2.4819	3.7659	0.00158906
0.0169	697.15	2.7174	4.9509	0.002424155
0.0143	702.32	2.6922	4.5535	0.002036109
0.0102	703.85	2.385	3.473	0.001449172
0.0144	615.1	2.6622	4.6267	0.002341083
0.0174	611.35	2.5697	4.9163	0.00284616
0.0175	606.96	2.5543	4.9078	0.002883221
0.0121	656.01	2.6001	4.1751	0.001844484
0.015	663.29	2.695	4.7436	0.002261454
0.0151	621.75	2.6635	4.7344	0.002428629
0.0108	752.73	2.3843	3.4205	0.001434777
0.011	789.07	2.3545	3.2333	0.001394046
0.0102	790.85	2.2376	2.9294	0.001289752
0.0124	756.08	2.5478	3.8799	0.001640038
0.0104	649.44	2.478	3.7044	0.00160138
0.0153	734.44	2.7323	4.635	0.00208322
0.0163	731.89	2.7514	4.7994	0.002227111
0.0135	730.84	2.6522	4.2991	0.00184719
0.0143	754.1	2.6905	4.3583	0.0018963
0.0126	790.79	2.5383	3.7197	0.001593343
0.0158	669.11	2.7	4.854	0.002361346
0.0101	615.45	2.486	3.6322	0.001641076
0.0123	779.47	2.5204	3.7175	0.001577995
0.016	735.42	2.7493	4.7426	0.002175628
0.0138	633.53	2.6663	4.5473	0.002178271
0.0154	631.89	2.6698	4.7827	0.002437133
0.0162	684.92	2.712	4.8923	0.00236524
0.0155	678.38	2.7079	4.8065	0.002284855
0.0134	781.85	2.6183	3.9937	0.001713884
0.0113	647.62	2.5501	3.9629	0.00174485
0.0132	753.41	2.6208	4.1175	0.001752034
0.0123	769.98	2.5286	3.777	0.001597444
0.0168	619.16	2.6154	4.899	0.002713354
0.0154	631.13	2.6688	4.7844	0.002440068
0.0175	775.86	2.7959	4.7674	0.002255562
0.0123	767.97	2.5326	3.7956	0.001601625
0.0131	678.18	2.645	4.3706	0.001931641
0.0143	641.08	2.6762	4.6316	0.002230611
0.0105	695.13	2.4315	3.6107	0.001510509
0.0162	710.21	2.7343	4.8422	0.002281015
0.0141	638.14	2.6729	4.6042	0.002209546
0.0161	697.63	2.7239	4.8545	0.002307814
0.0115	701.51	2.5232	3.9008	0.001639321
0.0117	651.55	2.5755	4.069	0.001795718
0.0153	693.09	2.7148	4.7479	0.002207506
0.0135	704.62	2.6574	4.3851	0.001915926
0.0145	613.64	2.661	4.6403	0.002362949
0.0111	687.26	2.4959	3.8122	0.001615109
0.0154	727.43	2.7333	4.6807	0.002117042
0.0128	600.61	2.6374	4.3144	0.002131167
0.0114	608.97	2.5783	3.9898	0.001872013
0.016	649.16	2.678	4.8747	0.002464724
0.0131	626.89	2.6467	4.3953	0.002089681
0.0161	762.95	2.7656	4.6438	0.00211023
0.0164	685.54	2.7112	4.9106	0.002392275
0.0151	702.26	2.7163	4.7036	0.002150201
0.0107	789.83	2.3028	3.0977	0.001354722
0.0151	710.33	2.7194	4.6825	0.002125773
0.017	679.95	2.6937	4.978	0.002500184
0.0133	650.54	2.6565	4.4512	0.002044455
0.01	657.36	2.4322	3.5677	0.001521236
0.0109	608.03	2.5518	3.8678	0.001792675
0.0148	775.84	2.7148	4.3423	0.00190761
0.0142	667.08	2.6841	4.606	0.00212868
0.0173	766.63	2.7867	4.7919	0.00225663
0.0156	704.5	2.7258	4.7765	0.002214336
0.0106	776.25	2.3237	3.197	0.001365539
0.0179	710.02	2.7117	5.0173	0.002521056
0.0159	764.96	2.7612	4.6049	0.00207854
0.016	784.7	2.7719	4.5181	0.002038996
0.0118	605.62	2.6039	4.1085	0.001948416
0.0163	751.38	2.7635	4.7222	0.002169342
0.0151	776.14	2.7318	4.4051	0.001945525
0.0139	609.22	2.657	4.5297	0.002281606
0.0157	722.82	2.7371	4.7387	0.002172048
0.0145	702.15	2.6995	4.5939	0.002065086
0.0142	668.61	2.6844	4.6037	0.002123809
0.0173	612.78	2.5784	4.9152	0.002823199
0.0153	756.72	2.737	4.5367	0.002021884
0.0134	673.19	2.6597	4.4475	0.001990523
0.0156	736.44	2.7426	4.6861	0.002118299
0.0148	688.58	2.7046	4.6815	0.002149351
0.0128	798.47	2.5458	3.7039	0.001603066
0.0155	669.51	2.7012	4.8065	0.002315126
0.0134	615.4	2.6537	4.4592	0.002177446
0.0147	708.26	2.7092	4.6272	0.002075509
0.0179	767.49	2.7867	4.849	0.002332278
0.0165	644.85	2.6623	4.9187	0.002558735
0.0145	791.24	2.6926	4.1795	0.001832567
0.0131	639.58	2.6471	4.3982	0.002048219
0.0176	615.84	2.5666	4.9382	0.002857885
0.0137	790.59	2.639	4.0136	0.001732883
0.0162	612.97	2.6286	4.8378	0.00264287
0.0121	737.43	2.5421	3.9122	0.001640834
0.0137	765.51	2.6462	4.1542	0.001789657
0.0124	766.9	2.5402	3.8216	0.001616899
0.0179	764.26	2.7832	4.8602	0.002342135
0.0118	786.41	2.456	3.5121	0.00150049
0.0166	635.22	2.6448	4.9191	0.002613268
0.0123	644.03	2.6145	4.2293	0.001909849
0.016	694.33	2.7212	4.857	0.00230438
0.0106	741.91	2.3742	3.4132	0.001428745
0.0119	732.65	2.525	3.8689	0.001624241
0.0132	658.52	2.6528	4.4249	0.002004495
0.0176	701.49	2.7082	5.0066	0.002508945
0.0157	693.13	2.719	4.8067	0.002265087
0.0164	693.98	2.7196	4.9014	0.00236318
0.0156	799.68	2.7566	4.3497	0.00195078
0.0121	646.11	2.6002	4.1664	0.001872746
0.017	614.65	2.5998	4.9002	0.002765802
0.0148	635.95	2.6764	4.706	0.002327227
0.0175	658.16	2.6464	5.0097	0.002658928
0.0116	723.86	2.5079	3.8307	0.00160252
0.0131	760.68	2.6043	4.0383	0.001722143
0.0105	636.34	2.4981	3.7438	0.001650061
0.0106	759.63	2.351	3.3143	0.001395416
0.0106	708.72	2.4198	3.5756	0.001495654
0.0174	671.91	2.6721	5.0079	0.002589633
0.0111	699.96	2.4845	3.7765	0.001585805
0.0123	689.86	2.5912	4.1432	0.00178297
0.0138	662.01	2.6723	4.536	0.002084561
0.0159	611.55	2.6378	4.801	0.002599951
0.0164	663.95	2.687	4.9242	0.002470066
0.016	773.56	2.7683	4.5811	0.002068359
0.0122	695.8	2.5796	4.0972	0.001753377
0.0164	752.44	2.7661	4.7333	0.002179576
0.011	742.4	2.4253	3.556	0.001481681
0.014	687.98	2.6829	4.5432	0.002034943
0.0118	726.43	2.5208	3.8667	0.001624382
0.0139	705.77	2.6759	4.464	0.00196948
0.0152	623.35	2.6643	4.7448	0.002438437
0.0174	690.8	2.6991	5.0009	0.002518819
0.0102	752.05	2.3143	3.2318	0.001356293
0.0121	744.17	2.5322	3.8658	0.001625973
0.012	729.19	2.5366	3.9116	0.001645662
0.0169	665.53	2.6777	4.9696	0.00253933
0.0174	647.59	2.6317	4.9952	0.002686885
0.01	628.97	2.4668	3.6095	0.001589901
0.0106	779.11	2.3072	3.1453	0.001360527
0.0176	650	2.6273	5.0089	0.002707692
0.0168	605.58	2.5928	4.8636	0.0027742
0.0177	638.02	2.6008	4.9959	0.002774208
0.0121	621.13	2.6107	4.1785	0.001948062
0.0151	791.19	2.729	4.3043	0.001908518
0.0162	708.34	2.7329	4.8539	0.002287037
0.013	627.81	2.6438	4.3758	0.00207069
0.0143	745.79	2.6928	4.4021	0.00191743
0.0138	729.15	2.6709	4.3761	0.001892615
0.0155	725.93	2.735	4.7016	0.002135192
0.0127	759.81	2.576	3.9536	0.00167147
0.0116	673.49	2.5556	4.0123	0.001722372
0.0126	633.59	2.6302	4.299	0.001988668
0.0164	665.57	2.6892	4.9227	0.002464053
0.0165	715.72	2.7395	4.8676	0.002305371
0.0168	716.22	2.7391	4.9038	0.002345648
0.0119	748.64	2.5068	3.7785	0.001589549
0.0175	600.48	2.5415	4.8858	0.002914335
0.0125	636.49	2.6239	4.268	0.001963896
0.017	732.43	2.7541	4.8888	0.002321041
0.0117	721.15	2.5203	3.8732	0.001622409
0.0118	779.98	2.4595	3.5463	0.001512859
0.0105	711.84	2.4045	3.5296	0.001475051
0.0115	793.43	2.4016	3.3389	0.001449403
0.0106	710.76	2.4216	3.5805	0.001491361
0.0158	642.11	2.6743	4.843	0.002460638
0.0172	781.92	2.798	4.6972	0.002199714
0.0113	654.69	2.542	3.9436	0.001726008
0.0158	720.02	2.7374	4.7644	0.002194383
0.0142	659.96	2.6827	4.6177	0.002151646
0.0106	646.81	2.4985	3.7704	0.001638812
0.0153	611.36	2.6507	4.739	0.002502617
0.0179	748.47	2.7639	4.9234	0.002391545
0.0123	613.6	2.6192	4.2106	0.002004563
0.01	635.23	2.4586	3.6004	0.001574233
0.0172	799.6	2.8109	4.5986	0.002151076
0.0135	604.89	2.651	4.4505	0.002231811
